intercept,slope,estimate,conf.low,conf.high,std.error,t.value,df,p.value,p.adj (BH),signif.
foot_syls1,foot_syls2,2.0885159340911863,-6.557279074727386,10.734310942909758,4.40424322414267,0.4742054032444443,767.3496589432192,0.6354883456018432,NA,NA
foot_syls1,foot_syls3,2.921557669926569,-3.914344730741153,9.757460070594291,3.4822682835609227,0.8389812134000835,767.3644433943141,0.4017411285854102,NA,NA
foot_syls1,foot_syls4,0.6286757521856519,-10.26706520555164,11.524416709922944,5.550403279950527,0.11326668000081888,768.9288446588029,0.9098486975276396,NA,NA
foot_syls2,foot_syls3,0.8330417357314432,-8.3510884114156,10.017171882878486,4.6784802169752195,0.1780581934938757,767.8055261337031,0.8587242406696246,NA,NA
foot_syls2,foot_syls4,-1.4598401861596413,-12.684570452418253,9.764890080098969,5.717992312497577,-0.255306426867509,768.7985085862249,0.7985547213638459,NA,NA
foot_syls3,foot_syls4,-2.292881918922144,-13.594013876312125,9.008250038467835,5.756915039142589,-0.3982830914356583,769.0462686099124,0.6905320674227327,NA,NA
pre_syls0,pre_syls1,-7.804469483315253,-14.680674741674483,-0.9282642249560231,3.5028017593762835,-2.228064851921547,767.7597036767894,0.026165137425327882,NA,NA
pre_syls0,pre_syls2,-6.051724287341711,-16.963829891006885,4.860381316323462,5.558742867800334,-1.0886857750512313,769.2156778013094,0.27663344504620546,NA,NA
pre_syls0,pre_syls3,-13.477544322356142,-24.774632863605078,-2.1804557811072076,5.754861132224004,-2.341940841437412,769.5426912201912,0.019437878812404774,NA,NA
pre_syls1,pre_syls2,1.752745195989851,-6.714747992179207,10.22023838415891,4.313428515656883,0.40634617906098053,768.9058241197201,0.6846013265509029,NA,NA
pre_syls1,pre_syls3,-5.67307484237249,-14.618433894695709,3.2722842099507297,4.556849645300983,-1.2449554591344827,767.9780516028472,0.2135278746961745,NA,NA
pre_syls2,pre_syls3,-7.425820040916543,-14.066809928132503,-0.7848301537005815,3.3828672918927287,-2.1951260277673397,751.7697599776136,0.02845958119160377,NA,NA
intercept,fin_phonL%,3.721,-6.898194410745455,14.339196568976824,5.409,0.688,775.05,0.4917895817657695,NA,NA
intercept,nuc_new_wordTRUE,-4.984,-11.64918454578033,1.680831567946572,3.395,-1.468,768.4,0.1425139985438538,NA,NA
intercept,genderM,-54.139,-71.35685431198468,-36.92200583867615,7.607,-7.117,8.97,5.670450319615828e-5,NA,NA
