intercept,slope,estimate,conf.low,conf.high,std.error,t.value,df,p.value,p.adj (BH),signif.
modeMDC,modeMWH,0.41863270706323735,0.03172775355495833,0.8055376605715163,0.19701438481750097,2.12488396444263,613.04837248675,0.03399569081416178,NA,NA
modeMDC,modeMYN,0.9502084634649542,0.5406591419312496,1.3597577849986588,0.20854544102360756,4.556361715705833,613.6501870224793,6.28166518652043e-6,NA,NA
modeMDC,modeMDQ,2.6829930565284448,2.1780425695806813,3.1879435434762082,0.2571267547321544,10.434515300919516,616.5118957966912,1.3879792043957202e-23,NA,NA
modeMWH,modeMYN,0.5315757563850264,0.12163224034846376,0.9415192724215891,0.20874631685743042,2.546515619473574,613.8721785708053,0.011123483346353689,NA,NA
modeMWH,modeMDQ,2.2643603493711892,1.7574082425180877,2.771312456224291,0.25814626071691354,8.771617853703159,616.8246737823479,1.7136446459512553e-17,NA,NA
modeMYN,modeMDQ,1.732784592889818,1.2941455382125,2.171423647567136,0.22335945452812428,7.757829622885449,615.4817775934603,3.603524010979548e-14,NA,NA
acc_phonL*H,acc_phon^[L*]H,-0.1984437152928148,-1.7877470500784574,1.3908596194928275,0.8092983179022567,-0.24520465556779014,618.9536144248065,0.8063792473468601,NA,NA
acc_phonL*H,acc_phonL*^[H],3.2699642576101455,2.518068887456074,4.021859627764217,0.38287427197869534,8.540569311985788,616.7286456980903,1.0437168210513289e-16,NA,NA
acc_phonL*H,acc_phon^[L*H],2.894451276032751,2.401666817756591,3.387235734308911,0.2509319619531367,11.534805106147896,616.8778179978833,5.209269970769569e-28,NA,NA
acc_phon^[L*]H,acc_phonL*^[H],3.4684079729209,1.7518730931136626,5.184942852728137,0.8740863512566214,3.9680381325421434,618.854044205456,8.09562659551337e-5,NA,NA
acc_phon^[L*]H,acc_phon^[L*H],3.0928949913323303,1.5214235220740928,4.664366460590568,0.8002166044846353,3.865072249187146,618.3831402231071,1.2279395103664215e-4,NA,NA
acc_phonL*^[H],acc_phon^[L*H],-0.37551298157355434,-1.146274541669616,0.39524857852250733,0.3924809730105379,-0.95676735280482506,616.574877940638,0.33905967793848624,NA,NA
intercept,genderM,0.29,-1.4234151444810124,2.0033472890992643,0.758,0.382,9.08,0.7110016836687827,NA,NA
